CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/a2c/cartpole_a2c.py
MEM 1237.417969 1706269043.8034
MEM 1237.503906 1706269043.9075
MEM 1237.503906 1706269044.0128
MEM 1237.503906 1706269044.1133
MEM 1237.546875 1706269044.2162
MEM 1237.546875 1706269044.3187
MEM 1237.566406 1706269044.4239
MEM 1237.566406 1706269044.5269
MEM 1237.566406 1706269044.6281
MEM 1237.628906 1706269044.7322
MEM 1237.628906 1706269044.8325
MEM 1237.726562 1706269044.9332
MEM 1237.960938 1706269045.0382
MEM 1237.960938 1706269045.1425
MEM 1238.488281 1706269045.2432
MEM 1238.488281 1706269045.3435
MEM 1238.894531 1706269045.4445
MEM 1238.933594 1706269045.5468
MEM 1238.933594 1706269045.6487
MEM 1239.222656 1706269045.7525
MEM 1239.226562 1706269045.8531
MEM 1239.285156 1706269045.9533
MEM 1239.253906 1706269046.0585
MEM 1239.253906 1706269046.1676
MEM 1239.253906 1706269046.2687
MEM 1239.285156 1706269046.3723
MEM 1239.253906 1706269046.4754
MEM 1239.253906 1706269046.6354
MEM 1239.253906 1706269046.7406
MEM 1239.660156 1706269046.8458
MEM 1239.628906 1706269046.9489
MEM 1239.628906 1706269047.0492
MEM 1239.769531 1706269047.1501
MEM 1239.769531 1706269047.2509
MEM 1239.769531 1706269047.3512
MEM 1239.859375 1706269047.4546
MEM 1239.828125 1706269047.5552
MEM 1239.828125 1706269047.6562
MEM 1239.882812 1706269047.7573
MEM 1240.355469 1706269047.8608
MEM 1240.355469 1706269047.9638
MEM 1240.355469 1706269048.0690
MEM 1240.613281 1706269048.1716
MEM 1240.582031 1706269048.2869
MEM 1240.582031 1706269048.3917
MEM 1240.589844 1706269048.4955
MEM 1240.644531 1706269048.5960
MEM 1241.222656 1706269048.6962
MEM 1241.222656 1706269048.8031
MEM 1241.226562 1706269048.9083
MEM 1241.226562 1706269049.0108
MEM 1241.226562 1706269049.1136
MEM 1241.226562 1706269049.2310
MEM 1241.226562 1706269049.3398
MEM 1241.226562 1706269049.4444
MEM 1241.226562 1706269049.5486
MEM 1241.343750 1706269049.6528
MEM 1241.312500 1706269049.7559
MEM 1241.312500 1706269049.8597
MEM 1241.312500 1706269049.9600
MEM 1241.425781 1706269050.0635
MEM 1241.425781 1706269050.1935
MEM 1241.425781 1706269050.2996
MEM 1241.425781 1706269050.4039
MEM 1241.425781 1706269050.5055
MEM 1241.457031 1706269050.6101
MEM 1241.628906 1706269050.7147
MEM 1241.628906 1706269050.8158
MEM 1242.066406 1706269050.9187
MEM 1242.035156 1706269051.0190
MEM 1242.035156 1706269051.1225
MEM 1242.304688 1706269051.2245
MEM 1242.304688 1706269051.3272
MEM 1242.414062 1706269051.4298
MEM 1242.640625 1706269051.5302
MEM 1242.609375 1706269051.6354
MEM 1242.609375 1706269051.7374
MEM 1243.175781 1706269051.8409
MEM 1243.175781 1706269051.9431
MEM 1243.175781 1706269052.0440
MEM 1243.175781 1706269052.1639
MEM 1243.175781 1706269052.2691
MEM 1243.269531 1706269052.3694
MEM 1243.273438 1706269052.4702
MEM 1243.273438 1706269052.5716
MEM 1242.886719 1706269052.6728
MEM 1242.886719 1706269052.7783
MEM 1242.886719 1706269052.8798
MEM 1242.925781 1706269052.9830
MEM 1242.925781 1706269053.0871
MEM 1242.957031 1706269053.1922
MEM 1243.085938 1706269053.2946
MEM 1243.085938 1706269053.3950
MEM 1243.085938 1706269053.4954
MEM 1243.316406 1706269053.6026
MEM 1243.316406 1706269053.7036
MEM 1243.316406 1706269053.8040
MEM 1243.593750 1706269053.9092
MEM 1243.593750 1706269054.0124
MEM 1243.937500 1706269054.1144
MEM 1243.937500 1706269054.2147
MEM 1244.351562 1706269054.3190
MEM 1244.320312 1706269054.4242
MEM 1244.332031 1706269054.5288
MEM 1244.695312 1706269054.6304
MEM 1244.695312 1706269054.7314
MEM 1244.695312 1706269054.8345
MEM 1244.750000 1706269054.9372
MEM 1244.750000 1706269055.0408
MEM 1244.750000 1706269055.1424
MEM 1244.753906 1706269055.2457
MEM 1244.753906 1706269055.3482
MEM 1244.753906 1706269055.4498
MEM 1244.789062 1706269055.5538
MEM 1244.789062 1706269055.6581
MEM 1244.789062 1706269055.7627
MEM 1244.882812 1706269055.8651
MEM 1244.882812 1706269055.9703
MEM 1245.339844 1706269056.0722
MEM 1245.339844 1706269056.1725
MEM 1245.875000 1706269056.2755
MEM 1245.875000 1706269056.3769
MEM 1245.898438 1706269056.4821
MEM 1246.187500 1706269056.5873
MEM 1246.199219 1706269056.6887
MEM 1246.597656 1706269056.7910
MEM 1246.679688 1706269056.8941
MEM 1246.683594 1706269056.9959
MEM 1246.832031 1706269057.0963
MEM 1246.945312 1706269057.2009
MEM 1246.945312 1706269057.3053
MEM 1246.976562 1706269057.4068
MEM 1246.945312 1706269057.5102
MEM 1246.980469 1706269057.6117
MEM 1247.050781 1706269057.7143
MEM 1247.050781 1706269057.8189
MEM 1247.152344 1706269057.9192
MEM 1247.281250 1706269058.0205
MEM 1247.285156 1706269058.1257
MEM 1247.457031 1706269058.2296
MEM 1247.457031 1706269058.3315
MEM 1247.476562 1706269058.4342
MEM 1247.777344 1706269058.5393
MEM 1247.777344 1706269058.6834
MEM 1247.824219 1706269058.7880
MEM 1248.250000 1706269058.8909
MEM 1248.250000 1706269058.9961
MEM 1248.609375 1706269059.1014
MEM 1248.609375 1706269059.2031
MEM 1248.625000 1706269059.3044
MEM 1248.625000 1706269059.4056
MEM 1248.625000 1706269059.5108
MEM 1248.656250 1706269059.6144
MEM 1248.625000 1706269059.7168
MEM 1248.625000 1706269059.8193
MEM 1248.843750 1706269059.9237
MEM 1248.843750 1706269060.0271
MEM 1249.046875 1706269060.1311
MEM 1249.046875 1706269060.2324
MEM 1249.144531 1706269060.3368
MEM 1249.476562 1706269060.4410
MEM 1249.476562 1706269060.5420
MEM 1250.136719 1706269060.6447
MEM 1250.136719 1706269060.7449
MEM 1250.136719 1706269060.8468
MEM 1250.437500 1706269060.9505
MEM 1250.437500 1706269061.0557
MEM 1250.777344 1706269061.1568
MEM 1250.777344 1706269061.2620
MEM 1250.832031 1706269061.3644
MEM 1250.800781 1706269061.4662
MEM 1250.800781 1706269061.5681
MEM 1250.851562 1706269061.6728
MEM 1250.851562 1706269061.7780
MEM 1251.074219 1706269061.8832
MEM 1251.074219 1706269061.9848
MEM 1251.105469 1706269062.0863
MEM 1251.234375 1706269062.1911
MEM 1251.234375 1706269062.2947
MEM 1251.648438 1706269062.3981
MEM 1251.601562 1706269062.5034
MEM 1251.601562 1706269062.6036
MEM 1251.933594 1706269062.7071
MEM 1251.933594 1706269062.8123
MEM 1252.292969 1706269062.9162
MEM 1252.261719 1706269063.0166
MEM 1252.429688 1706269063.1192
MEM 1252.664062 1706269063.2217
MEM 1252.664062 1706269063.3223
MEM 1252.777344 1706269063.4251
MEM 1252.746094 1706269063.5284
MEM 1252.746094 1706269063.6286
MEM 1252.765625 1706269063.7292
MEM 1252.765625 1706269063.8297
MEM 1253.066406 1706269063.9322
MEM 1253.035156 1706269064.0343
MEM 1253.035156 1706269064.1352
MEM 1253.343750 1706269064.2368
MEM 1253.343750 1706269064.3387
MEM 1253.460938 1706269064.4406
MEM 1253.460938 1706269064.5411
MEM 1253.839844 1706269064.6429
MEM 1253.859375 1706269064.7462
MEM 1253.921875 1706269064.8481
MEM 1254.328125 1706269064.9498
MEM 1254.328125 1706269065.0539
MEM 1254.535156 1706269065.1585
MEM 1254.535156 1706269065.2592
MEM 1254.605469 1706269065.3594
MEM 1254.625000 1706269065.4620
MEM 1254.625000 1706269065.5671
MEM 1254.632812 1706269065.6692
MEM 1254.632812 1706269065.7744
MEM 1254.781250 1706269065.8761
MEM 1254.781250 1706269065.9766
MEM 1254.781250 1706269066.0801
MEM 1254.996094 1706269066.1853
MEM 1254.996094 1706269066.2870
MEM 1255.351562 1706269066.3912
MEM 1255.351562 1706269066.4958
MEM 1255.863281 1706269066.5969
MEM 1255.832031 1706269066.6987
MEM 1255.832031 1706269066.8006
MEM 1256.250000 1706269066.9025
MEM 1256.250000 1706269067.0043
MEM 1256.660156 1706269067.1045
MEM 1256.660156 1706269067.2054
MEM 1256.710938 1706269067.3057
MEM 1256.679688 1706269067.4076
MEM 1256.679688 1706269067.5093
MEM 1256.710938 1706269067.6111
MEM 1256.710938 1706269067.7131
MEM 1256.734375 1706269067.8171
MEM 1256.734375 1706269067.9192
MEM 1256.765625 1706269068.0199
MEM 1257.039062 1706269068.1252
MEM 1257.128906 1706269068.2260
MEM 1257.273438 1706269068.3286
MEM 1257.273438 1706269068.4338
MEM 1257.667969 1706269068.5347
MEM 1257.636719 1706269068.6366
MEM 1257.660156 1706269068.7415
MEM 1258.132812 1706269068.8467
MEM 1258.183594 1706269068.9475
MEM 1258.468750 1706269069.0551
MEM 1258.472656 1706269069.1603
MEM 1258.476562 1706269069.2605
MEM 1258.531250 1706269069.3618
MEM 1258.531250 1706269069.4670
MEM 1258.562500 1706269069.5693
MEM 1258.613281 1706269069.6707
MEM 1258.613281 1706269069.7759
MEM 1258.722656 1706269069.8773
MEM 1258.722656 1706269069.9790
MEM 1258.753906 1706269070.0819
MEM 1258.917969 1706269070.1871
MEM 1258.941406 1706269070.2910
MEM 1259.292969 1706269070.3944
MEM 1259.332031 1706269070.4963
MEM 1259.562500 1706269070.5996
MEM 1259.617188 1706269070.7039
MEM 1259.671875 1706269070.8043
MEM 1259.937500 1706269070.9044
MEM 1259.937500 1706269071.0059
MEM 1259.937500 1706269071.1110
MEM 1260.246094 1706269071.2150
MEM 1260.246094 1706269071.3158
MEM 1260.390625 1706269071.4193
MEM 1260.359375 1706269071.5762
MEM 1260.359375 1706269071.6766
MEM 1260.390625 1706269071.7773
MEM 1260.488281 1706269071.8787
MEM 1260.488281 1706269071.9791
MEM 1260.699219 1706269072.0811
MEM 1260.699219 1706269072.1834
MEM 1260.699219 1706269072.2845
MEM 1260.980469 1706269072.3883
MEM 1260.980469 1706269072.4923
MEM 1261.210938 1706269072.5930
MEM 1261.210938 1706269072.6959
MEM 1261.234375 1706269072.8011
MEM 1261.773438 1706269072.9045
MEM 1261.773438 1706269073.0052
MEM 1262.273438 1706269073.1104
MEM 1262.273438 1706269073.2151
MEM 1262.312500 1706269073.3194
MEM 1262.546875 1706269073.4197
MEM 1262.585938 1706269073.5230
MEM 1262.730469 1706269073.6247
MEM 1262.730469 1706269073.7272
MEM 1262.761719 1706269073.8304
MEM 1262.773438 1706269073.9324
MEM 1262.773438 1706269074.0376
MEM 1262.921875 1706269074.1390
MEM 1262.921875 1706269074.2422
MEM 1263.050781 1706269074.3424
MEM 1263.023438 1706269074.4453
MEM 1263.085938 1706269074.5460
MEM 1263.425781 1706269074.6463
MEM 1263.425781 1706269074.7465
MEM 1263.871094 1706269074.8488
MEM 1263.839844 1706269074.9505
MEM 1263.886719 1706269075.0524
MEM 1264.074219 1706269075.1544
MEM 1264.082031 1706269075.2560
MEM 1264.632812 1706269075.3580
MEM 1264.632812 1706269075.4632
MEM 1264.664062 1706269075.5684
MEM 1264.632812 1706269075.6690
MEM 1264.632812 1706269075.7712
MEM 1264.675781 1706269075.8746
MEM 1264.675781 1706269075.9788
MEM 1264.710938 1706269076.0827
MEM 1264.710938 1706269076.1830
MEM 1264.710938 1706269076.2862
MEM 1264.843750 1706269076.3868
MEM 1264.843750 1706269076.4919
MEM 1265.156250 1706269076.5939
MEM 1265.156250 1706269076.6969
MEM 1265.484375 1706269076.7995
MEM 1265.484375 1706269076.9047
MEM 1265.617188 1706269077.0099
MEM 1266.214844 1706269077.1140
MEM 1266.214844 1706269077.2152
MEM 1266.453125 1706269077.3155
MEM 1266.453125 1706269077.4207
MEM 1266.511719 1706269077.5234
MEM 1266.480469 1706269077.6286
MEM 1266.480469 1706269077.7339
MEM 1266.492188 1706269077.8381
MEM 1266.492188 1706269077.9392
MEM 1266.632812 1706269078.0416
MEM 1266.605469 1706269078.1448
MEM 1266.605469 1706269078.2461
MEM 1266.835938 1706269078.3473
MEM 1266.835938 1706269078.4476
MEM 1267.179688 1706269078.5522
MEM 1267.332031 1706269078.6574
MEM 1267.332031 1706269078.7626
MEM 1267.675781 1706269078.8637
MEM 1267.675781 1706269078.9690
MEM 1267.812500 1706269079.0720
MEM 1267.812500 1706269079.1737
MEM 1268.437500 1706269079.2743
MEM 1268.406250 1706269079.3773
MEM 1268.406250 1706269079.4791
MEM 1268.429688 1706269079.5822
MEM 1268.429688 1706269079.6874
MEM 1268.546875 1706269079.7876
MEM 1268.472656 1706269079.8927
MEM 1268.472656 1706269079.9966
MEM 1268.671875 1706269080.0993
MEM 1268.671875 1706269080.2044
MEM 1268.910156 1706269080.3066
MEM 1268.910156 1706269080.4082
MEM 1268.996094 1706269080.5088
MEM 1269.035156 1706269080.6095
MEM 1269.035156 1706269080.7097
MEM 1269.484375 1706269080.8127
MEM 1269.531250 1706269080.9137
MEM 1269.531250 1706269081.0167
MEM 1269.878906 1706269081.1204
MEM 1269.839844 1706269081.2227
MEM 1269.839844 1706269081.3858
MEM 1270.164062 1706269081.4866
MEM 1270.285156 1706269081.5918
MEM 1270.285156 1706269081.6927
MEM 1270.292969 1706269081.7959
MEM 1270.292969 1706269081.8976
MEM 1270.292969 1706269082.0029
MEM 1270.343750 1706269082.1081
MEM 1270.343750 1706269082.2089
MEM 1270.535156 1706269082.3131
MEM 1270.535156 1706269082.4157
MEM 1270.535156 1706269082.5197
MEM 1270.808594 1706269082.6210
MEM 1270.808594 1706269082.7216
MEM 1270.808594 1706269082.8218
MEM 1271.214844 1706269082.9238
MEM 1271.214844 1706269083.0246
MEM 1271.214844 1706269083.1286
MEM 1271.601562 1706269083.2301
MEM 1271.601562 1706269083.3317
MEM 1271.601562 1706269083.4367
MEM 1271.804688 1706269083.5417
MEM 1271.804688 1706269083.6427
MEM 1271.828125 1706269083.7431
MEM 1272.203125 1706269083.8454
MEM 1272.203125 1706269083.9503
MEM 1272.277344 1706269084.0537
MEM 1272.277344 1706269084.1554
MEM 1272.277344 1706269084.2564
MEM 1272.277344 1706269084.3583
MEM 1272.378906 1706269084.4621
MEM 1272.378906 1706269084.5649
MEM 1272.378906 1706269084.6664
MEM 1272.566406 1706269084.7698
MEM 1272.527344 1706269084.8720
MEM 1272.527344 1706269084.9725
MEM 1272.593750 1706269085.0777
MEM 1272.593750 1706269085.1783
MEM 1272.761719 1706269085.2795
MEM 1273.011719 1706269085.3834
MEM 1273.011719 1706269085.4863
MEM 1273.011719 1706269085.5866
MEM 1273.238281 1706269085.6870
MEM 1273.238281 1706269085.7874
MEM 1273.257812 1706269085.8885
MEM 1273.753906 1706269085.9900
MEM 1273.753906 1706269086.0939
MEM 1273.804688 1706269086.1956
MEM 1274.218750 1706269086.3009
MEM 1274.242188 1706269086.4041
MEM 1274.277344 1706269086.5082
MEM 1274.277344 1706269086.6098
MEM 1274.277344 1706269086.7150
MEM 1274.308594 1706269086.8198
MEM 1274.308594 1706269086.9214
MEM 1274.437500 1706269087.0259
MEM 1274.437500 1706269087.1274
MEM 1274.820312 1706269087.2279
MEM 1274.820312 1706269087.3294
MEM 1274.820312 1706269087.4307
MEM 1275.195312 1706269087.5332
MEM 1275.218750 1706269087.6384
MEM 1275.460938 1706269087.7429
MEM 1275.460938 1706269087.8450
MEM 1275.800781 1706269087.9503
MEM 1275.812500 1706269088.0555
MEM 1275.812500 1706269088.1560
MEM 1276.175781 1706269088.2611
MEM 1276.175781 1706269088.3634
MEM 1276.289062 1706269088.4663
MEM 1276.332031 1706269088.5698
MEM 1276.332031 1706269088.6725
MEM 1276.332031 1706269088.7776
MEM 1276.332031 1706269088.8790
MEM 1276.332031 1706269088.9803
MEM 1276.332031 1706269089.0840
MEM 1276.332031 1706269089.1877
MEM 1276.332031 1706269089.2929
MEM 1276.332031 1706269089.3940
MEM 1276.332031 1706269089.4959
MEM 1276.332031 1706269089.5975
MEM 1276.406250 1706269089.6978
MEM 1276.332031 1706269089.8031
MEM 1276.332031 1706269089.9033
MEM 1276.332031 1706269090.0060
MEM 1276.332031 1706269090.1072
MEM 1276.363281 1706269090.2092
MEM 1276.332031 1706269090.3098
MEM 1276.332031 1706269090.4139
MEM 1276.332031 1706269090.5176
MEM 1276.332031 1706269090.6230
MEM 1276.332031 1706269090.7233
MEM 1276.332031 1706269090.8259
MEM 1276.332031 1706269090.9302
MEM 1276.332031 1706269091.0343
MEM 1276.332031 1706269091.1362
MEM 1276.332031 1706269091.2376
MEM 1276.332031 1706269091.3403
MEM 1276.332031 1706269091.4433
MEM 1276.332031 1706269091.5445
MEM 1276.332031 1706269091.6469
MEM 1276.332031 1706269091.7495
MEM 1276.332031 1706269091.8504
MEM 1276.332031 1706269091.9818
MEM 1276.332031 1706269092.0863
MEM 1276.332031 1706269092.1870
MEM 1276.332031 1706269092.2872
MEM 1276.332031 1706269092.3890
MEM 1276.332031 1706269092.4931
MEM 1276.332031 1706269092.5947
MEM 1276.332031 1706269092.6963
MEM 1276.332031 1706269092.7977
MEM 1276.332031 1706269092.8993
MEM 1276.332031 1706269093.0010
MEM 1276.332031 1706269093.1024
MEM 1276.363281 1706269093.2072
MEM 1276.332031 1706269093.3077
MEM 1276.332031 1706269093.4086
MEM 1276.363281 1706269093.5091
MEM 1276.332031 1706269093.6120
MEM 1276.332031 1706269093.7123
MEM 1276.332031 1706269093.8148
MEM 1276.332031 1706269093.9158
MEM 1276.332031 1706269094.0163
MEM 1276.332031 1706269094.1169
MEM 1276.332031 1706269094.2178
MEM 1276.332031 1706269094.3184
MEM 1276.386719 1706269094.4200
MEM 1276.386719 1706269094.5204
MEM 1276.386719 1706269094.6212
MEM 1276.437500 1706269094.7216
MEM 1276.437500 1706269094.8252
MEM 1276.437500 1706269094.9306
MEM 1276.441406 1706269095.0357
MEM 1276.441406 1706269095.1400
MEM 1276.441406 1706269095.2404
MEM 1276.503906 1706269095.3420
MEM 1276.503906 1706269095.4430
MEM 1276.535156 1706269095.5482
MEM 1276.503906 1706269095.6487
MEM 1276.503906 1706269095.7506
MEM 1276.503906 1706269095.8547
MEM 1276.503906 1706269095.9599
MEM 1276.535156 1706269096.0649
MEM 1276.503906 1706269096.1672
MEM 1276.503906 1706269096.2701
MEM 1276.558594 1706269096.3717
MEM 1276.558594 1706269096.4726
MEM 1276.558594 1706269096.5735
MEM 1276.593750 1706269096.6771
MEM 1276.593750 1706269096.7822
MEM 1276.679688 1706269096.8874
MEM 1276.679688 1706269096.9903
MEM 1276.679688 1706269097.0932
MEM 1276.714844 1706269097.1956
MEM 1276.714844 1706269097.2958
MEM 1276.714844 1706269097.3963
MEM 1276.781250 1706269097.4969
MEM 1276.781250 1706269097.6007
MEM 1276.781250 1706269097.7044
MEM 1276.906250 1706269097.8081
MEM 1276.906250 1706269097.9112
MEM 1276.937500 1706269098.0143
MEM 1276.906250 1706269098.1150
MEM 1276.906250 1706269098.2203
MEM 1277.000000 1706269098.3233
MEM 1277.000000 1706269098.4238
MEM 1277.031250 1706269098.5253
MEM 1277.070312 1706269098.6267
MEM 1277.070312 1706269098.7282
MEM 1277.097656 1706269098.8287
MEM 1277.097656 1706269098.9338
MEM 1277.097656 1706269099.0402
MEM 1277.195312 1706269099.1422
MEM 1277.195312 1706269099.2433
MEM 1277.335938 1706269099.3435
MEM 1277.265625 1706269099.4480
MEM 1277.265625 1706269099.5512
MEM 1277.265625 1706269099.6544
MEM 1277.265625 1706269099.7596
MEM 1277.367188 1706269099.8632
MEM 1277.476562 1706269099.9685
MEM 1277.476562 1706269100.0702
MEM 1277.488281 1706269100.1742
MEM 1277.488281 1706269100.2778
MEM 1277.503906 1706269100.3790
MEM 1277.503906 1706269100.4809
MEM 1277.535156 1706269100.5824
MEM 1277.519531 1706269100.6840
MEM 1277.519531 1706269100.7859
MEM 1278.019531 1706269100.8889
MEM 1278.019531 1706269100.9902
MEM 1278.417969 1706269101.0933
MEM 1278.417969 1706269101.1935
MEM 1278.417969 1706269101.2942
MEM 1278.781250 1706269101.3965
MEM 1278.781250 1706269101.4986
MEM 1279.078125 1706269101.5990
MEM 1279.078125 1706269101.6994
MEM 1279.414062 1706269101.8008
MEM 1279.414062 1706269101.9022
MEM 1279.414062 1706269102.0042
MEM 1279.437500 1706269102.1094
MEM 1279.437500 1706269102.2143
MEM 1279.449219 1706269102.3178
MEM 1279.449219 1706269102.4230
MEM 1279.480469 1706269102.5265
MEM 1279.457031 1706269102.6305
MEM 1279.457031 1706269102.7357
MEM 1279.550781 1706269102.8373
MEM 1279.550781 1706269102.9423
MEM 1279.550781 1706269103.0446
MEM 1279.875000 1706269103.1498
MEM 1279.886719 1706269103.2534
MEM 1280.273438 1706269103.3586
MEM 1280.273438 1706269103.4633
MEM 1280.523438 1706269103.5683
MEM 1280.523438 1706269103.6703
MEM 1280.796875 1706269103.7748
MEM 1280.953125 1706269103.8760
MEM 1280.953125 1706269103.9780
MEM 1280.953125 1706269104.0829
MEM 1280.953125 1706269104.1871
MEM 1281.027344 1706269104.2884
MEM 1280.953125 1706269104.3900
MEM 1280.953125 1706269104.4934
MEM 1281.074219 1706269104.5986
MEM 1281.156250 1706269104.7026
MEM 1281.648438 1706269104.8035
MEM 1282.152344 1706269104.9043
MEM 1282.230469 1706269105.0047
MEM 1282.441406 1706269105.1053
MEM 1282.441406 1706269105.2069
MEM 1282.679688 1706269105.3110
MEM 1282.679688 1706269105.4162
MEM 1283.179688 1706269105.5173
MEM 1283.179688 1706269105.6218
MEM 1283.210938 1706269105.7233
MEM 1283.312500 1706269105.8248
MEM 1283.312500 1706269105.9289
MEM 1283.535156 1706269106.0341
MEM 1283.535156 1706269106.1393
MEM 1283.570312 1706269106.2395
MEM 1283.539062 1706269106.3434
MEM 1283.539062 1706269106.4470
MEM 1283.554688 1706269106.5477
MEM 1283.554688 1706269106.6479
MEM 1283.773438 1706269106.7501
MEM 1283.773438 1706269106.8503
MEM 1283.773438 1706269106.9518
MEM 1284.140625 1706269107.0533
MEM 1284.140625 1706269107.1538
MEM 1284.175781 1706269107.2540
MEM 1284.484375 1706269107.3549
MEM 1284.484375 1706269107.4569
MEM 1284.953125 1706269107.5578
MEM 1284.882812 1706269107.6587
MEM 1285.023438 1706269107.7627
MEM 1285.406250 1706269107.8668
MEM 1285.441406 1706269107.9720
MEM 1285.445312 1706269108.0769
MEM 1285.445312 1706269108.1774
MEM 1285.539062 1706269108.2786
MEM 1285.507812 1706269108.3809
MEM 1285.507812 1706269108.4856
MEM 1285.773438 1706269108.5858
MEM 1285.773438 1706269108.6910
MEM 1286.000000 1706269108.7935
MEM 1285.996094 1706269108.8946
MEM 1285.996094 1706269108.9990
MEM 1286.167969 1706269109.0998
