CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/ga/cart_run_ga.py
MEM 267.222656 1706234980.2551
MEM 267.222656 1706234980.3585
MEM 267.222656 1706234980.4687
MEM 267.222656 1706234980.5749
MEM 267.222656 1706234980.6824
MEM 267.222656 1706234980.7928
MEM 267.222656 1706234980.9030
MEM 267.222656 1706234981.0132
MEM 267.222656 1706234981.1187
MEM 267.222656 1706234981.2196
MEM 267.222656 1706234981.3298
MEM 267.222656 1706234981.4400
MEM 267.222656 1706234981.5430
MEM 267.222656 1706234981.6449
MEM 267.222656 1706234981.7512
MEM 267.222656 1706234981.8585
MEM 267.222656 1706234981.9670
MEM 267.222656 1706234982.0749
MEM 267.222656 1706234982.1851
MEM 267.222656 1706234982.2949
MEM 267.222656 1706234982.3978
MEM 267.222656 1706234982.4982
MEM 267.222656 1706234982.6048
MEM 267.222656 1706234982.7116
MEM 267.222656 1706234982.8215
MEM 267.222656 1706234982.9296
MEM 267.222656 1706234983.0344
MEM 267.222656 1706234983.1378
MEM 267.222656 1706234983.2450
MEM 267.222656 1706234983.3482
MEM 267.222656 1706234983.4536
MEM 267.222656 1706234983.5573
MEM 267.222656 1706234983.6630
MEM 267.222656 1706234983.7710
MEM 267.222656 1706234983.8732
MEM 267.222656 1706234983.9834
MEM 267.222656 1706234984.0902
MEM 267.222656 1706234984.1970
MEM 267.222656 1706234984.3038
MEM 267.222656 1706234984.4086
MEM 267.222656 1706234984.5108
MEM 267.222656 1706234984.6110
MEM 267.222656 1706234984.7212
MEM 267.222656 1706234984.8242
MEM 267.222656 1706234984.9313
MEM 267.222656 1706234985.0415
MEM 267.222656 1706234985.1450
MEM 267.222656 1706234985.2498
MEM 267.222656 1706234985.3516
MEM 267.222656 1706234985.4532
MEM 267.222656 1706234985.5586
MEM 267.222656 1706234985.6623
MEM 267.222656 1706234985.7639
MEM 267.222656 1706234985.8742
MEM 267.222656 1706234985.9783
MEM 267.222656 1706234986.0852
MEM 267.222656 1706234986.1943
MEM 267.222656 1706234986.2950
MEM 267.222656 1706234986.4052
MEM 267.222656 1706234986.5152
MEM 267.222656 1706234986.6253
MEM 267.222656 1706234986.7256
MEM 267.222656 1706234986.8358
MEM 267.222656 1706234986.9460
MEM 267.222656 1706234987.0519
MEM 267.222656 1706234987.1586
MEM 267.222656 1706234987.2617
MEM 267.222656 1706234987.3719
MEM 267.222656 1706234987.4745
MEM 267.222656 1706234987.5810
MEM 267.222656 1706234987.6912
MEM 267.222656 1706234987.7990
MEM 267.222656 1706234987.9092
MEM 267.222656 1706234988.0134
MEM 267.222656 1706234988.1203
MEM 267.222656 1706234988.2257
MEM 267.222656 1706234988.3337
MEM 267.222656 1706234988.4439
MEM 267.222656 1706234988.5443
MEM 267.222656 1706234988.6473
MEM 267.222656 1706234988.7575
MEM 267.222656 1706234988.8677
MEM 267.222656 1706234988.9750
MEM 267.222656 1706234989.0850
MEM 267.222656 1706234989.1951
MEM 267.222656 1706234989.2969
MEM 267.222656 1706234989.4051
MEM 267.222656 1706234989.5087
MEM 267.222656 1706234989.6187
MEM 267.222656 1706234989.7247
MEM 267.222656 1706234989.8349
MEM 267.222656 1706234989.9451
MEM 267.222656 1706234990.0553
MEM 267.222656 1706234990.1587
MEM 267.222656 1706234990.2689
MEM 267.222656 1706234990.3749
MEM 267.222656 1706234990.4804
MEM 267.222656 1706234990.5862
MEM 267.222656 1706234990.6946
MEM 267.222656 1706234990.7979
MEM 267.222656 1706234990.9043
MEM 267.222656 1706234991.0145
MEM 267.222656 1706234991.1206
MEM 267.222656 1706234991.2239
MEM 267.222656 1706234991.3341
MEM 267.222656 1706234991.4436
MEM 267.222656 1706234991.5451
MEM 267.222656 1706234991.6545
MEM 267.222656 1706234991.7587
MEM 267.222656 1706234991.8601
MEM 267.222656 1706234991.9626
MEM 267.222656 1706234992.0726
MEM 267.222656 1706234992.1750
MEM 267.222656 1706234992.2852
MEM 267.222656 1706234992.3951
MEM 267.222656 1706234992.5053
MEM 267.222656 1706234992.6088
MEM 267.222656 1706234992.7108
MEM 267.222656 1706234992.8210
MEM 267.222656 1706234992.9312
MEM 267.222656 1706234993.0392
MEM 267.222656 1706234993.1494
MEM 267.222656 1706234993.2582
MEM 267.222656 1706234993.3608
MEM 267.222656 1706234993.4652
MEM 267.222656 1706234993.5751
MEM 267.222656 1706234993.6853
MEM 267.222656 1706234993.7952
MEM 267.222656 1706234993.9054
MEM 267.222656 1706234994.0132
MEM 267.222656 1706234994.1234
MEM 267.222656 1706234994.2239
MEM 267.222656 1706234994.3250
MEM 267.222656 1706234994.4258
MEM 267.222656 1706234994.5359
MEM 267.222656 1706234994.6455
MEM 267.222656 1706234994.7556
MEM 267.222656 1706234994.8588
MEM 267.222656 1706234994.9690
MEM 267.222656 1706234995.0749
MEM 267.222656 1706234995.1788
MEM 267.222656 1706234995.2843
MEM 267.222656 1706234995.3867
MEM 267.222656 1706234995.4952
MEM 267.222656 1706234995.6015
MEM 267.222656 1706234995.7018
MEM 267.222656 1706234995.8088
MEM 267.222656 1706234995.9190
MEM 267.222656 1706234996.0221
MEM 267.222656 1706234996.1298
MEM 267.222656 1706234996.2389
MEM 267.222656 1706234996.3443
MEM 267.222656 1706234996.4499
MEM 267.222656 1706234996.5721
MEM 267.222656 1706234996.6803
MEM 267.222656 1706234996.7819
MEM 267.222656 1706234996.8830
MEM 267.222656 1706234996.9932
MEM 267.222656 1706234997.1014
MEM 267.222656 1706234997.2018
MEM 267.222656 1706234997.3120
MEM 267.222656 1706234997.4222
MEM 267.222656 1706234997.5290
MEM 267.222656 1706234997.6311
MEM 267.222656 1706234997.7413
MEM 267.222656 1706234997.8475
MEM 267.222656 1706234997.9508
MEM 267.222656 1706234998.0534
MEM 267.222656 1706234998.1606
MEM 267.222656 1706234998.2666
MEM 267.222656 1706234998.3750
MEM 267.222656 1706234998.4806
MEM 267.222656 1706234998.5887
MEM 267.222656 1706234998.6989
MEM 267.222656 1706234998.8024
MEM 267.222656 1706234998.9048
MEM 267.222656 1706234999.0088
MEM 267.222656 1706234999.1175
MEM 267.222656 1706234999.2259
MEM 267.222656 1706234999.3361
MEM 267.222656 1706234999.4453
MEM 267.222656 1706234999.5554
MEM 267.222656 1706234999.6589
MEM 267.222656 1706234999.7658
MEM 267.222656 1706234999.8736
MEM 267.222656 1706234999.9794
MEM 267.222656 1706235000.0849
MEM 267.222656 1706235000.1951
MEM 267.222656 1706235000.3031
MEM 267.222656 1706235000.4089
MEM 267.222656 1706235000.5165
MEM 267.222656 1706235000.6187
MEM 267.222656 1706235000.7206
MEM 267.222656 1706235000.8227
MEM 267.222656 1706235000.9248
MEM 267.222656 1706235001.0312
MEM 267.222656 1706235001.1412
MEM 267.222656 1706235001.2501
MEM 267.222656 1706235001.3602
MEM 267.222656 1706235001.4653
MEM 267.222656 1706235001.5748
MEM 267.222656 1706235001.6825
MEM 267.222656 1706235001.7927
MEM 267.222656 1706235001.8953
MEM 267.222656 1706235002.0022
MEM 267.222656 1706235002.1124
MEM 267.222656 1706235002.2139
MEM 267.222656 1706235002.3224
MEM 267.222656 1706235002.4271
MEM 267.222656 1706235002.5298
MEM 267.222656 1706235002.6399
MEM 267.222656 1706235002.7500
MEM 267.222656 1706235002.8602
MEM 267.222656 1706235002.9704
MEM 267.222656 1706235003.0790
MEM 267.222656 1706235003.1841
MEM 267.222656 1706235003.2943
MEM 267.222656 1706235003.3953
MEM 267.222656 1706235003.5053
MEM 267.222656 1706235003.6094
MEM 267.222656 1706235003.7109
MEM 267.222656 1706235003.8122
MEM 267.222656 1706235003.9224
MEM 267.222656 1706235004.0237
MEM 267.222656 1706235004.1286
MEM 267.222656 1706235004.2388
MEM 267.222656 1706235004.3453
MEM 267.222656 1706235004.4540
MEM 267.222656 1706235004.5590
MEM 267.222656 1706235004.6691
MEM 267.222656 1706235004.7736
MEM 267.222656 1706235004.8774
MEM 267.222656 1706235004.9869
MEM 267.222656 1706235005.0954
MEM 267.222656 1706235005.2056
MEM 267.222656 1706235005.3090
MEM 267.222656 1706235005.4187
MEM 267.222656 1706235005.5289
MEM 267.222656 1706235005.6375
MEM 267.222656 1706235005.7454
MEM 267.222656 1706235005.8556
MEM 267.222656 1706235005.9590
MEM 267.222656 1706235006.0693
MEM 267.222656 1706235006.1747
MEM 267.222656 1706235006.2794
MEM 267.222656 1706235006.3817
MEM 267.222656 1706235006.4919
MEM 267.222656 1706235006.6006
MEM 267.222656 1706235006.7055
MEM 267.222656 1706235006.8157
MEM 267.222656 1706235006.9259
MEM 267.222656 1706235007.0360
MEM 267.222656 1706235007.1363
MEM 267.222656 1706235007.2431
MEM 267.222656 1706235007.3445
MEM 267.222656 1706235007.4544
MEM 267.222656 1706235007.5646
MEM 267.222656 1706235007.6749
MEM 267.222656 1706235007.7752
MEM 267.222656 1706235007.8837
MEM 267.222656 1706235007.9840
MEM 267.222656 1706235008.0934
MEM 267.222656 1706235008.1954
MEM 267.222656 1706235008.2962
MEM 267.222656 1706235008.3975
MEM 267.222656 1706235008.5046
MEM 267.222656 1706235008.6093
MEM 267.222656 1706235008.7195
MEM 267.222656 1706235008.8253
MEM 267.222656 1706235008.9355
MEM 267.222656 1706235009.0384
MEM 267.222656 1706235009.1455
MEM 267.222656 1706235009.2539
MEM 267.222656 1706235009.3591
MEM 267.222656 1706235009.4639
MEM 267.222656 1706235009.5641
MEM 267.222656 1706235009.6692
MEM 267.222656 1706235009.7744
MEM 267.222656 1706235009.8793
MEM 267.222656 1706235009.9813
MEM 267.222656 1706235010.0915
MEM 267.222656 1706235010.1956
MEM 267.222656 1706235010.3058
MEM 267.222656 1706235010.4119
MEM 267.222656 1706235010.5170
MEM 267.222656 1706235010.6239
MEM 267.222656 1706235010.7247
MEM 267.222656 1706235010.8312
MEM 267.222656 1706235010.9412
MEM 267.222656 1706235011.0455
MEM 267.222656 1706235011.1557
MEM 267.222656 1706235011.2659
MEM 267.222656 1706235011.3747
MEM 267.222656 1706235011.4805
MEM 267.222656 1706235011.5859
MEM 267.222656 1706235011.6955
MEM 267.222656 1706235011.8057
MEM 267.222656 1706235011.9098
MEM 267.222656 1706235012.0106
MEM 267.222656 1706235012.1208
MEM 267.222656 1706235012.2241
MEM 267.222656 1706235012.3256
MEM 267.222656 1706235012.4355
MEM 267.222656 1706235012.5455
MEM 267.222656 1706235012.6557
MEM 267.222656 1706235012.7591
MEM 267.222656 1706235012.8693
MEM 267.222656 1706235012.9733
MEM 267.222656 1706235013.0835
MEM 267.222656 1706235013.1895
MEM 267.222656 1706235013.2947
MEM 267.222656 1706235013.3955
MEM 267.222656 1706235013.5052
MEM 267.222656 1706235013.6076
MEM 267.222656 1706235013.7091
MEM 267.222656 1706235013.8193
MEM 267.222656 1706235013.9229
MEM 267.222656 1706235014.0331
MEM 267.222656 1706235014.1354
MEM 267.222656 1706235014.2362
MEM 267.222656 1706235014.3428
MEM 267.222656 1706235014.4450
MEM 267.222656 1706235014.5453
MEM 267.222656 1706235014.6455
MEM 267.222656 1706235014.7505
MEM 267.222656 1706235014.8606
MEM 267.222656 1706235014.9674
MEM 267.222656 1706235015.0751
MEM 267.222656 1706235015.1853
MEM 267.222656 1706235015.2891
MEM 267.222656 1706235015.3915
MEM 267.222656 1706235015.4957
MEM 267.222656 1706235015.6049
MEM 267.222656 1706235015.7151
MEM 267.222656 1706235015.8253
MEM 267.222656 1706235015.9354
MEM 267.222656 1706235016.0456
MEM 267.222656 1706235016.1531
MEM 267.222656 1706235016.2629
MEM 267.222656 1706235016.3711
MEM 267.222656 1706235016.4759
MEM 267.222656 1706235016.5819
MEM 267.222656 1706235016.6920
MEM 267.222656 1706235016.7962
MEM 267.222656 1706235016.9031
MEM 267.222656 1706235017.0092
MEM 267.222656 1706235017.1104
MEM 267.222656 1706235017.2197
MEM 267.222656 1706235017.3239
MEM 267.222656 1706235017.4341
MEM 267.222656 1706235017.5375
MEM 267.222656 1706235017.6419
MEM 267.222656 1706235017.7477
MEM 267.222656 1706235017.8579
MEM 267.222656 1706235017.9592
MEM 267.222656 1706235018.0694
MEM 267.222656 1706235018.1747
MEM 267.222656 1706235018.2849
MEM 267.222656 1706235018.3909
MEM 267.222656 1706235018.5011
MEM 267.222656 1706235018.6061
MEM 267.222656 1706235018.7125
MEM 267.222656 1706235018.8133
MEM 267.222656 1706235018.9235
MEM 267.222656 1706235019.0266
MEM 267.222656 1706235019.1279
MEM 267.222656 1706235019.2336
MEM 267.222656 1706235019.3425
MEM 267.222656 1706235019.4472
MEM 267.222656 1706235019.5523
MEM 267.222656 1706235019.6625
MEM 267.222656 1706235019.7658
MEM 267.222656 1706235019.8722
MEM 267.222656 1706235019.9747
MEM 267.222656 1706235020.0769
MEM 267.222656 1706235020.1871
MEM 267.222656 1706235020.2942
MEM 267.222656 1706235020.4044
MEM 267.222656 1706235020.5146
MEM 267.222656 1706235020.6248
MEM 267.222656 1706235020.7269
MEM 267.222656 1706235020.8329
MEM 267.222656 1706235020.9431
MEM 267.222656 1706235021.0457
MEM 267.222656 1706235021.1528
MEM 267.222656 1706235021.2630
MEM 267.222656 1706235021.3666
MEM 267.222656 1706235021.4752
MEM 267.222656 1706235021.5855
MEM 267.222656 1706235021.6957
MEM 267.222656 1706235021.8046
MEM 267.222656 1706235021.9093
MEM 267.222656 1706235022.0097
MEM 267.222656 1706235022.1111
MEM 267.222656 1706235022.2137
MEM 267.222656 1706235022.3240
MEM 267.222656 1706235022.4298
MEM 267.222656 1706235022.5392
MEM 267.222656 1706235022.6450
MEM 267.222656 1706235022.7494
MEM 267.222656 1706235022.8567
MEM 267.222656 1706235022.9594
MEM 267.222656 1706235023.0696
MEM 267.222656 1706235023.1753
MEM 267.222656 1706235023.2855
MEM 267.222656 1706235023.3872
MEM 267.222656 1706235023.4974
MEM 267.222656 1706235023.6020
MEM 267.222656 1706235023.7088
MEM 267.222656 1706235023.8156
MEM 267.222656 1706235023.9241
MEM 267.222656 1706235024.0342
MEM 267.222656 1706235024.1444
MEM 267.222656 1706235024.2492
MEM 267.222656 1706235024.3593
MEM 267.222656 1706235024.4649
MEM 267.222656 1706235024.5750
MEM 267.222656 1706235024.6758
MEM 267.222656 1706235024.7822
MEM 267.222656 1706235024.8896
MEM 267.222656 1706235024.9899
MEM 267.222656 1706235025.0901
MEM 267.222656 1706235025.1912
MEM 267.222656 1706235025.2958
MEM 267.222656 1706235025.4016
MEM 267.222656 1706235025.5052
MEM 267.222656 1706235025.6154
MEM 267.222656 1706235025.7170
MEM 267.222656 1706235025.8251
MEM 267.222656 1706235025.9353
MEM 267.222656 1706235026.0439
MEM 267.222656 1706235026.1458
MEM 267.222656 1706235026.2539
MEM 267.222656 1706235026.3641
MEM 267.222656 1706235026.4743
MEM 267.222656 1706235026.5751
MEM 267.222656 1706235026.6853
MEM 267.222656 1706235026.7956
MEM 267.222656 1706235026.9058
MEM 267.222656 1706235027.0095
MEM 267.222656 1706235027.1112
MEM 267.222656 1706235027.2140
MEM 267.222656 1706235027.3228
MEM 267.222656 1706235027.4283
MEM 267.222656 1706235027.5385
MEM 267.222656 1706235027.6461
MEM 267.222656 1706235027.7563
MEM 267.222656 1706235027.8594
MEM 267.222656 1706235027.9641
MEM 267.222656 1706235028.0743
MEM 267.222656 1706235028.1774
MEM 267.222656 1706235028.2876
MEM 267.222656 1706235028.3978
MEM 267.222656 1706235028.5080
MEM 267.222656 1706235028.6145
MEM 267.222656 1706235028.7247
MEM 267.222656 1706235028.8285
MEM 267.222656 1706235028.9387
MEM 267.222656 1706235029.0458
MEM 267.222656 1706235029.1551
MEM 267.222656 1706235029.2606
MEM 267.222656 1706235029.3708
MEM 267.222656 1706235029.4753
MEM 267.222656 1706235029.5828
MEM 267.222656 1706235029.6893
MEM 267.222656 1706235029.7959
MEM 267.222656 1706235029.8961
MEM 267.222656 1706235030.0000
MEM 267.222656 1706235030.1102
MEM 267.222656 1706235030.2145
MEM 267.222656 1706235030.3247
MEM 267.222656 1706235030.4349
MEM 267.222656 1706235030.5443
MEM 267.222656 1706235030.6482
MEM 267.222656 1706235030.7516
MEM 267.222656 1706235030.8595
MEM 267.222656 1706235030.9660
MEM 267.222656 1706235031.0754
MEM 267.222656 1706235031.1852
MEM 267.222656 1706235031.2954
MEM 267.222656 1706235031.4056
MEM 267.222656 1706235031.5083
MEM 267.222656 1706235031.6095
MEM 267.222656 1706235031.7184
MEM 267.222656 1706235031.8258
MEM 267.222656 1706235031.9360
MEM 267.222656 1706235032.0459
MEM 267.222656 1706235032.1491
MEM 267.222656 1706235032.2587
MEM 267.222656 1706235032.3646
MEM 267.222656 1706235032.4764
MEM 267.222656 1706235032.5842
MEM 267.222656 1706235032.6944
MEM 267.222656 1706235032.8046
MEM 267.222656 1706235032.9060
MEM 267.222656 1706235033.0153
MEM 267.222656 1706235033.1176
MEM 267.222656 1706235033.2187
MEM 267.222656 1706235033.3289
MEM 267.222656 1706235033.4391
MEM 267.222656 1706235033.5446
MEM 267.222656 1706235033.6503
MEM 267.222656 1706235033.7605
MEM 267.222656 1706235033.8707
MEM 267.222656 1706235033.9740
MEM 267.222656 1706235034.0751
MEM 267.222656 1706235034.1754
MEM 267.222656 1706235034.2798
MEM 267.222656 1706235034.3846
MEM 267.222656 1706235034.4948
MEM 267.222656 1706235034.6050
MEM 267.222656 1706235034.7113
MEM 267.222656 1706235034.8118
MEM 267.222656 1706235034.9152
MEM 267.222656 1706235035.0254
MEM 267.222656 1706235035.1348
MEM 267.222656 1706235035.2409
MEM 267.222656 1706235035.3511
MEM 267.222656 1706235035.4611
MEM 267.222656 1706235035.5712
MEM 267.222656 1706235035.6757
MEM 267.222656 1706235035.7859
MEM 267.222656 1706235035.8960
MEM 267.222656 1706235036.0062
MEM 267.222656 1706235036.1114
MEM 267.222656 1706235036.2144
MEM 267.222656 1706235036.3247
MEM 267.222656 1706235036.4299
MEM 267.222656 1706235036.5360
MEM 267.222656 1706235036.6462
MEM 267.222656 1706235036.7529
MEM 267.222656 1706235036.8630
MEM 267.222656 1706235036.9632
MEM 267.222656 1706235037.0734
MEM 267.222656 1706235037.1775
MEM 267.222656 1706235037.2804
MEM 267.222656 1706235037.3823
MEM 267.222656 1706235037.4846
MEM 267.222656 1706235037.5877
MEM 267.222656 1706235037.6979
MEM 267.222656 1706235037.8001
MEM 267.222656 1706235037.9023
MEM 267.222656 1706235038.0096
MEM 267.222656 1706235038.1189
MEM 267.222656 1706235038.2269
MEM 267.222656 1706235038.3281
MEM 267.222656 1706235038.4382
MEM 267.222656 1706235038.5484
MEM 267.222656 1706235038.6578
MEM 267.222656 1706235038.7637
MEM 267.222656 1706235038.8740
MEM 267.222656 1706235038.9761
MEM 267.222656 1706235039.0863
MEM 267.222656 1706235039.1960
MEM 267.222656 1706235039.3061
MEM 267.222656 1706235039.4097
MEM 267.222656 1706235039.5148
MEM 267.222656 1706235039.6214
MEM 267.222656 1706235039.7260
MEM 267.222656 1706235039.8362
MEM 267.222656 1706235039.9403
MEM 267.222656 1706235040.0461
MEM 267.222656 1706235040.1469
MEM 267.222656 1706235040.2571
MEM 267.222656 1706235040.3597
MEM 267.222656 1706235040.4638
MEM 267.222656 1706235040.5740
MEM 267.222656 1706235040.6756
MEM 267.222656 1706235040.7757
MEM 267.222656 1706235040.8859
MEM 267.222656 1706235040.9961
MEM 267.222656 1706235041.1004
MEM 267.222656 1706235041.2106
MEM 267.222656 1706235041.3207
MEM 267.222656 1706235041.4309
MEM 267.222656 1706235041.5361
MEM 267.222656 1706235041.6463
MEM 267.222656 1706235041.7542
MEM 267.222656 1706235041.8644
MEM 267.222656 1706235041.9741
MEM 267.222656 1706235042.0753
MEM 267.222656 1706235042.1855
MEM 267.222656 1706235042.2868
MEM 267.222656 1706235042.3970
MEM 267.222656 1706235042.5012
MEM 267.222656 1706235042.6097
MEM 267.222656 1706235042.7123
MEM 267.222656 1706235042.8173
MEM 267.222656 1706235042.9255
MEM 267.222656 1706235043.0357
MEM 267.222656 1706235043.1367
MEM 267.222656 1706235043.2461
MEM 267.222656 1706235043.3526
MEM 267.222656 1706235043.4626
MEM 267.222656 1706235043.5680
MEM 267.222656 1706235043.6782
MEM 267.222656 1706235043.7884
MEM 267.222656 1706235043.8940
MEM 267.222656 1706235043.9961
MEM 267.222656 1706235044.0965
MEM 267.222656 1706235044.1998
MEM 267.222656 1706235044.3007
MEM 267.222656 1706235044.4109
MEM 267.222656 1706235044.5150
MEM 267.222656 1706235044.6208
MEM 267.222656 1706235044.7290
MEM 267.222656 1706235044.8392
MEM 267.222656 1706235044.9494
MEM 267.222656 1706235045.0596
MEM 267.222656 1706235045.1598
MEM 267.222656 1706235045.2600
MEM 267.222656 1706235045.3695
MEM 267.222656 1706235045.4753
MEM 267.222656 1706235045.5854
MEM 267.222656 1706235045.6955
MEM 267.222656 1706235045.7962
MEM 267.222656 1706235045.9053
MEM 267.222656 1706235046.0073
MEM 267.222656 1706235046.1116
MEM 267.222656 1706235046.2141
MEM 267.222656 1706235046.3243
MEM 267.222656 1706235046.4334
MEM 267.222656 1706235046.5436
MEM 267.222656 1706235046.6462
MEM 267.222656 1706235046.7524
MEM 267.222656 1706235046.8598
MEM 267.226562 1706235046.9625
MEM 267.226562 1706235047.0727
MEM 267.226562 1706235047.1761
MEM 267.226562 1706235047.2782
MEM 267.226562 1706235047.3884
MEM 267.226562 1706235047.4931
MEM 267.226562 1706235047.6016
