CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/dqn/cartpole_dqn.py
MEM 904.164062 1706093768.9296
MEM 904.378906 1706093769.0327
MEM 904.628906 1706093769.1378
MEM 905.441406 1706093769.2390
MEM 905.777344 1706093769.3443
MEM 906.085938 1706093769.4454
MEM 906.609375 1706093769.5506
MEM 906.710938 1706093769.6513
MEM 906.742188 1706093769.7561
MEM 908.156250 1706093769.8583
MEM 908.226562 1706093769.9618
MEM 908.343750 1706093770.0646
MEM 908.433594 1706093770.1698
MEM 908.492188 1706093770.2736
MEM 908.625000 1706093770.3782
MEM 908.656250 1706093770.4785
MEM 908.695312 1706093770.5798
MEM 908.824219 1706093770.6838
MEM 908.808594 1706093770.7891
MEM 908.945312 1706093770.8893
MEM 908.953125 1706093770.9901
MEM 909.019531 1706093771.0952
MEM 909.117188 1706093771.1968
MEM 909.171875 1706093771.2997
MEM 909.265625 1706093771.4019
MEM 909.351562 1706093771.5035
MEM 909.406250 1706093771.6038
MEM 909.472656 1706093771.7090
MEM 909.589844 1706093771.8127
MEM 909.656250 1706093771.9167
MEM 909.710938 1706093772.0189
MEM 909.820312 1706093772.1191
MEM 909.871094 1706093772.2222
MEM 909.957031 1706093772.3274
MEM 910.054688 1706093772.4315
MEM 910.050781 1706093772.5352
MEM 910.113281 1706093772.6404
MEM 910.257812 1706093772.7456
MEM 910.257812 1706093772.8460
MEM 910.292969 1706093772.9470
MEM 910.394531 1706093773.0522
MEM 910.449219 1706093773.1570
MEM 902.617188 1706093773.2621
MEM 902.027344 1706093773.3664
MEM 900.113281 1706093773.4666
MEM 900.160156 1706093773.5690
MEM 896.679688 1706093773.6698
MEM 896.726562 1706093773.7709
MEM 896.785156 1706093773.8756
MEM 896.828125 1706093773.9759
MEM 896.875000 1706093774.0762
MEM 896.914062 1706093774.1774
MEM 897.015625 1706093774.2802
MEM 897.011719 1706093774.3846
MEM 897.121094 1706093774.4872
MEM 897.199219 1706093774.5921
MEM 897.261719 1706093774.6954
MEM 897.429688 1706093774.7975
MEM 897.503906 1706093774.9015
MEM 897.707031 1706093775.0085
MEM 892.871094 1706093775.1089
MEM 892.937500 1706093775.2167
MEM 893.039062 1706093775.3207
MEM 893.125000 1706093775.4255
MEM 882.554688 1706093775.6152
MEM 882.511719 1706093775.7191
MEM 863.542969 1706093775.8201
MEM 836.757812 1706093775.9223
MEM 816.351562 1706093776.0304
MEM 805.460938 1706093776.1309
MEM 795.609375 1706093776.2324
MEM 795.679688 1706093776.3333
MEM 790.746094 1706093776.4384
MEM 790.988281 1706093776.5436
MEM 791.152344 1706093776.6470
MEM 791.175781 1706093776.7522
MEM 791.316406 1706093776.8574
MEM 791.851562 1706093776.9613
MEM 792.031250 1706093777.0665
MEM 792.085938 1706093777.1717
MEM 792.152344 1706093777.2769
MEM 788.257812 1706093777.3798
MEM 781.167969 1706093777.4808
MEM 781.316406 1706093777.5859
MEM 781.566406 1706093777.6912
MEM 781.617188 1706093777.7955
MEM 781.824219 1706093777.9007
MEM 782.093750 1706093778.0019
MEM 782.269531 1706093778.1049
MEM 782.617188 1706093778.2101
MEM 782.738281 1706093778.3149
MEM 782.804688 1706093778.4185
MEM 783.027344 1706093778.5237
MEM 783.332031 1706093778.6257
MEM 783.425781 1706093778.7289
MEM 783.707031 1706093778.8341
MEM 784.109375 1706093778.9389
MEM 784.187500 1706093779.0441
MEM 784.632812 1706093779.1481
MEM 785.187500 1706093779.2501
MEM 785.296875 1706093779.3552
MEM 785.695312 1706093779.4602
MEM 785.753906 1706093779.5626
MEM 785.800781 1706093779.6654
MEM 785.996094 1706093779.7663
MEM 786.015625 1706093779.8667
MEM 786.136719 1706093779.9670
MEM 786.363281 1706093780.0679
MEM 786.441406 1706093780.1687
MEM 786.664062 1706093780.2718
MEM 786.679688 1706093780.3819
MEM 786.898438 1706093780.4872
MEM 787.351562 1706093780.5898
MEM 787.812500 1706093780.6914
MEM 788.117188 1706093780.7957
MEM 788.558594 1706093780.9013
MEM 788.664062 1706093781.0051
MEM 788.699219 1706093781.1081
MEM 788.910156 1706093781.2101
MEM 789.027344 1706093781.3111
MEM 789.140625 1706093781.4115
MEM 789.214844 1706093781.5128
MEM 789.363281 1706093781.6155
MEM 789.625000 1706093781.7178
MEM 789.761719 1706093781.8182
MEM 790.058594 1706093781.9212
MEM 790.480469 1706093782.0258
MEM 790.480469 1706093782.1297
MEM 790.859375 1706093782.2350
MEM 790.992188 1706093782.3390
MEM 790.996094 1706093782.4442
MEM 791.128906 1706093782.5466
MEM 791.191406 1706093782.6515
MEM 791.324219 1706093782.7531
MEM 791.464844 1706093782.8542
MEM 791.933594 1706093782.9544
MEM 792.238281 1706093783.0557
MEM 792.328125 1706093783.1578
MEM 792.683594 1706093783.2588
MEM 792.757812 1706093783.3594
MEM 793.257812 1706093783.4615
MEM 793.839844 1706093783.5667
MEM 793.988281 1706093783.6719
MEM 794.031250 1706093783.7723
MEM 794.210938 1706093783.8759
MEM 794.253906 1706093783.9776
MEM 794.460938 1706093784.0828
MEM 794.867188 1706093784.1880
MEM 795.195312 1706093784.2931
MEM 795.269531 1706093784.3957
MEM 795.738281 1706093784.5009
MEM 796.015625 1706093784.6035
MEM 796.300781 1706093784.7059
MEM 796.933594 1706093784.8098
MEM 796.988281 1706093784.9105
MEM 797.027344 1706093785.0131
MEM 797.117188 1706093785.1153
MEM 797.234375 1706093785.2188
MEM 797.300781 1706093785.3206
MEM 797.531250 1706093785.4227
MEM 798.078125 1706093785.5259
MEM 798.660156 1706093785.6278
MEM 798.687500 1706093785.7299
MEM 799.121094 1706093785.8323
MEM 799.332031 1706093785.9345
MEM 799.351562 1706093786.0370
MEM 799.460938 1706093786.1383
MEM 799.511719 1706093786.2389
MEM 799.578125 1706093786.3402
MEM 799.761719 1706093786.4410
MEM 799.792969 1706093786.5458
MEM 800.019531 1706093786.6496
MEM 799.996094 1706093786.7972
MEM 800.140625 1706093786.9002
MEM 800.472656 1706093787.0049
MEM 801.152344 1706093787.1066
MEM 801.214844 1706093787.2118
MEM 801.769531 1706093787.3150
MEM 802.136719 1706093787.4193
MEM 802.250000 1706093787.5208
MEM 802.316406 1706093787.6260
MEM 802.414062 1706093787.7312
MEM 802.453125 1706093787.8353
MEM 802.843750 1706093787.9396
MEM 802.894531 1706093788.0401
MEM 803.070312 1706093788.1408
MEM 803.636719 1706093788.2458
MEM 803.683594 1706093788.3510
MEM 804.054688 1706093788.4554
MEM 804.574219 1706093788.5589
MEM 804.761719 1706093788.6603
MEM 805.230469 1706093788.7608
MEM 805.281250 1706093788.8619
MEM 805.363281 1706093788.9665
MEM 805.453125 1706093789.0711
MEM 805.519531 1706093789.1760
MEM 805.769531 1706093789.2812
MEM 806.050781 1706093789.3841
MEM 806.125000 1706093789.4893
MEM 806.652344 1706093789.5935
MEM 807.195312 1706093789.6959
MEM 801.082031 1706093789.7967
MEM 794.921875 1706093789.9197
MEM 795.554688 1706093790.0205
MEM 795.691406 1706093790.1214
MEM 795.785156 1706093790.2260
MEM 794.101562 1706093790.3341
MEM 794.355469 1706093790.4371
MEM 794.382812 1706093790.5413
MEM 794.429688 1706093790.6459
MEM 794.488281 1706093790.7461
MEM 794.687500 1706093790.8469
MEM 795.316406 1706093790.9472
MEM 795.332031 1706093791.0522
MEM 795.804688 1706093791.1538
MEM 795.339844 1706093791.2554
MEM 795.292969 1706093791.3591
MEM 790.855469 1706093791.4609
MEM 791.316406 1706093791.5647
MEM 791.398438 1706093791.6661
MEM 784.921875 1706093791.7768
MEM 764.687500 1706093791.8805
MEM 764.734375 1706093791.9822
MEM 764.847656 1706093792.0826
MEM 764.921875 1706093792.1829
MEM 765.179688 1706093792.2832
MEM 765.292969 1706093792.3862
MEM 761.828125 1706093792.4882
MEM 761.929688 1706093792.5896
MEM 762.167969 1706093792.6899
MEM 762.253906 1706093792.7909
MEM 762.878906 1706093792.8961
MEM 763.253906 1706093793.0013
MEM 763.312500 1706093793.1052
MEM 756.375000 1706093793.2105
MEM 756.492188 1706093793.3143
MEM 756.554688 1706093793.4195
MEM 756.804688 1706093793.5246
MEM 756.867188 1706093793.6333
MEM 746.460938 1706093793.7398
MEM 746.515625 1706093793.8451
MEM 746.851562 1706093793.9503
MEM 746.984375 1706093794.0573
MEM 747.324219 1706093794.1606
MEM 747.515625 1706093794.2610
MEM 747.855469 1706093794.3648
MEM 747.968750 1706093794.4669
MEM 748.464844 1706093794.5721
MEM 748.550781 1706093794.6762
MEM 748.574219 1706093794.7777
MEM 748.691406 1706093794.8790
MEM 748.765625 1706093794.9793
MEM 748.945312 1706093795.0821
MEM 749.285156 1706093795.1874
MEM 749.285156 1706093795.2891
MEM 749.632812 1706093795.3934
MEM 749.707031 1706093795.4943
MEM 750.160156 1706093795.5961
MEM 750.773438 1706093795.6964
MEM 750.816406 1706093795.7993
MEM 751.195312 1706093795.9020
MEM 751.281250 1706093796.0072
MEM 751.421875 1706093796.1074
MEM 751.476562 1706093796.2126
MEM 730.023438 1706093796.4217
MEM 725.179688 1706093796.5221
MEM 725.179688 1706093796.6543
MEM 725.253906 1706093796.7576
MEM 725.367188 1706093796.8637
MEM 725.453125 1706093796.9674
MEM 725.898438 1706093797.0722
MEM 725.843750 1706093797.1764
MEM 726.253906 1706093797.2815
MEM 727.050781 1706093797.3835
MEM 727.074219 1706093797.4839
MEM 727.105469 1706093797.5861
MEM 727.425781 1706093797.6864
MEM 727.484375 1706093797.7879
MEM 727.933594 1706093797.8914
MEM 728.082031 1706093797.9925
MEM 728.074219 1706093798.0987
MEM 728.214844 1706093798.2019
MEM 728.214844 1706093798.3043
MEM 728.515625 1706093798.4045
MEM 728.578125 1706093798.5048
MEM 728.718750 1706093798.6097
MEM 729.171875 1706093798.7101
MEM 729.199219 1706093798.8130
MEM 729.781250 1706093798.9165
MEM 729.812500 1706093799.0217
MEM 730.199219 1706093799.1280
MEM 730.699219 1706093799.2319
MEM 730.710938 1706093799.3326
MEM 730.804688 1706093799.4336
MEM 730.914062 1706093799.5352
MEM 730.933594 1706093799.6388
MEM 731.050781 1706093799.7390
MEM 731.058594 1706093799.8437
MEM 731.367188 1706093799.9444
MEM 731.675781 1706093800.0456
MEM 731.730469 1706093800.1462
MEM 732.167969 1706093800.2492
MEM 732.238281 1706093800.3540
MEM 732.750000 1706093800.4562
MEM 733.257812 1706093800.5575
MEM 733.246094 1706093800.6605
MEM 733.292969 1706093800.7614
MEM 733.351562 1706093800.8655
MEM 733.371094 1706093800.9673
MEM 733.640625 1706093801.0717
MEM 733.714844 1706093801.1774
MEM 734.074219 1706093801.2783
MEM 734.125000 1706093801.3820
MEM 734.257812 1706093801.4830
MEM 734.421875 1706093801.5834
MEM 734.917969 1706093801.6855
MEM 735.257812 1706093801.7880
MEM 735.917969 1706093801.8884
MEM 735.957031 1706093801.9931
MEM 736.042969 1706093802.0966
MEM 736.109375 1706093802.1998
MEM 736.210938 1706093802.3001
MEM 736.363281 1706093802.4029
MEM 736.406250 1706093802.5052
MEM 736.605469 1706093802.6060
MEM 736.746094 1706093802.7072
MEM 737.109375 1706093802.8115
MEM 737.226562 1706093802.9130
MEM 737.457031 1706093803.0160
MEM 737.574219 1706093803.1190
MEM 738.128906 1706093803.2217
MEM 738.226562 1706093803.3265
MEM 738.570312 1706093803.4271
MEM 738.656250 1706093803.5295
MEM 738.671875 1706093803.6345
MEM 738.750000 1706093803.7390
MEM 738.925781 1706093803.8393
MEM 739.054688 1706093803.9445
MEM 739.156250 1706093804.0463
MEM 739.429688 1706093804.1476
MEM 739.523438 1706093804.2498
MEM 739.832031 1706093804.3501
MEM 740.328125 1706093804.4506
MEM 740.390625 1706093804.5515
MEM 740.757812 1706093804.6520
MEM 740.914062 1706093804.7573
MEM 741.324219 1706093804.8626
MEM 741.410156 1706093804.9678
MEM 741.414062 1706093805.0695
MEM 741.703125 1706093805.1701
MEM 741.742188 1706093805.2747
MEM 742.195312 1706093805.3764
MEM 742.515625 1706093805.4772
MEM 742.609375 1706093805.5799
MEM 742.964844 1706093805.6826
MEM 743.484375 1706093805.7877
MEM 743.546875 1706093805.8921
MEM 743.750000 1706093805.9965
MEM 743.949219 1706093806.0986
MEM 744.445312 1706093806.1991
MEM 744.550781 1706093806.3028
MEM 744.554688 1706093806.4073
MEM 744.625000 1706093806.5101
MEM 744.667969 1706093806.6142
MEM 744.859375 1706093806.7194
MEM 745.125000 1706093806.8196
MEM 745.320312 1706093806.9222
MEM 745.703125 1706093807.0265
MEM 745.992188 1706093807.1274
MEM 746.023438 1706093807.2290
MEM 746.523438 1706093807.3310
MEM 746.773438 1706093807.4329
MEM 746.968750 1706093807.5355
MEM 747.121094 1706093807.6404
MEM 747.207031 1706093807.7455
MEM 747.289062 1706093807.8464
MEM 747.371094 1706093807.9466
MEM 747.613281 1706093808.0483
MEM 747.785156 1706093808.1501
MEM 748.253906 1706093808.2533
MEM 748.359375 1706093808.3536
MEM 748.707031 1706093808.4588
MEM 749.171875 1706093808.5666
MEM 749.433594 1706093808.6671
MEM 749.937500 1706093808.7699
MEM 750.007812 1706093808.8720
MEM 750.035156 1706093808.9770
MEM 750.140625 1706093809.0821
MEM 750.226562 1706093809.1831
MEM 750.472656 1706093809.2864
MEM 750.625000 1706093809.3888
MEM 750.707031 1706093809.4938
MEM 750.925781 1706093809.5983
MEM 751.316406 1706093809.7033
MEM 751.507812 1706093809.8065
MEM 752.074219 1706093809.9073
MEM 752.492188 1706093810.0085
MEM 752.492188 1706093810.1136
MEM 752.605469 1706093810.2149
MEM 752.613281 1706093810.3156
MEM 752.722656 1706093810.4208
MEM 753.000000 1706093810.5260
MEM 753.082031 1706093810.6266
MEM 753.402344 1706093810.7310
MEM 753.710938 1706093810.8359
MEM 753.796875 1706093810.9403
MEM 754.089844 1706093811.0436
MEM 754.257812 1706093811.1471
MEM 754.824219 1706093811.2498
MEM 755.195312 1706093811.3522
MEM 755.371094 1706093811.4545
MEM 755.460938 1706093811.5551
MEM 755.453125 1706093811.6572
MEM 755.562500 1706093811.7587
MEM 755.671875 1706093811.8589
MEM 755.785156 1706093811.9616
MEM 755.890625 1706093812.0651
MEM 756.097656 1706093812.1665
MEM 756.332031 1706093812.2698
MEM 756.402344 1706093812.3750
MEM 756.925781 1706093812.4758
MEM 757.093750 1706093812.5824
MEM 757.632812 1706093812.6833
MEM 758.000000 1706093812.7837
MEM 758.203125 1706093812.8868
MEM 758.250000 1706093813.0689
MEM 758.265625 1706093813.1701
MEM 758.398438 1706093813.2737
MEM 758.382812 1706093813.3744
MEM 758.468750 1706093813.4767
MEM 758.625000 1706093813.5833
MEM 759.050781 1706093813.6839
MEM 759.320312 1706093813.7842
MEM 759.406250 1706093813.8853
MEM 759.800781 1706093813.9905
MEM 759.960938 1706093814.0910
MEM 760.453125 1706093814.1918
MEM 760.535156 1706093814.2966
MEM 760.910156 1706093814.4009
MEM 760.984375 1706093814.5045
MEM 761.085938 1706093814.6064
MEM 761.203125 1706093814.7076
MEM 761.214844 1706093814.8709
MEM 757.015625 1706093814.9996
MEM 756.144531 1706093815.1017
MEM 756.203125 1706093815.2021
MEM 756.496094 1706093815.3062
MEM 756.566406 1706093815.4103
MEM 756.812500 1706093815.5113
MEM 756.972656 1706093815.6124
MEM 757.253906 1706093815.7173
MEM 757.644531 1706093815.8193
MEM 752.617188 1706093815.9589
MEM 752.765625 1706093816.0624
MEM 752.929688 1706093816.1646
MEM 752.964844 1706093816.2650
MEM 753.027344 1706093816.3672
MEM 753.140625 1706093816.4712
MEM 753.457031 1706093816.5727
MEM 753.476562 1706093816.6768
MEM 753.863281 1706093816.7810
MEM 754.093750 1706093816.8814
MEM 754.117188 1706093816.9865
MEM 754.546875 1706093817.0870
MEM 754.648438 1706093817.1916
MEM 755.140625 1706093817.2964
MEM 755.687500 1706093817.4012
MEM 755.761719 1706093817.5033
MEM 755.843750 1706093817.6036
MEM 755.910156 1706093817.7083
MEM 756.000000 1706093817.8134
MEM 756.222656 1706093817.9182
MEM 756.566406 1706093818.0205
MEM 756.886719 1706093818.1247
MEM 756.925781 1706093818.2251
MEM 757.367188 1706093818.3303
MEM 757.523438 1706093818.4354
MEM 757.761719 1706093818.5394
MEM 757.996094 1706093818.6411
MEM 758.324219 1706093818.7424
MEM 758.492188 1706093818.8468
MEM 758.496094 1706093818.9477
MEM 758.699219 1706093819.0528
MEM 758.761719 1706093819.1539
MEM 758.937500 1706093819.2591
MEM 758.976562 1706093819.3604
MEM 759.113281 1706093819.4641
MEM 759.613281 1706093819.5668
MEM 759.753906 1706093819.6694
MEM 752.765625 1706093819.7772
MEM 752.738281 1706093819.8820
MEM 746.480469 1706093819.9837
MEM 746.500000 1706093820.0869
MEM 746.984375 1706093820.1873
MEM 747.144531 1706093820.2882
MEM 747.460938 1706093820.3903
MEM 747.507812 1706093820.4911
MEM 747.542969 1706093820.5943
MEM 747.582031 1706093820.6968
MEM 747.730469 1706093820.7971
MEM 747.730469 1706093820.8975
MEM 747.789062 1706093820.9984
MEM 747.871094 1706093821.0994
MEM 747.953125 1706093821.2004
MEM 748.289062 1706093821.3013
MEM 748.574219 1706093821.4036
MEM 748.742188 1706093821.5085
MEM 749.378906 1706093821.6137
MEM 749.585938 1706093821.7176
MEM 749.835938 1706093821.8195
MEM 750.562500 1706093821.9221
MEM 750.644531 1706093822.0270
MEM 750.691406 1706093822.1273
MEM 750.753906 1706093822.2312
MEM 750.796875 1706093822.3364
MEM 750.960938 1706093822.4384
MEM 751.007812 1706093822.5399
MEM 751.417969 1706093822.6443
MEM 751.929688 1706093822.7469
MEM 752.156250 1706093822.8521
MEM 752.246094 1706093822.9534
MEM 752.281250 1706093823.0615
MEM 752.554688 1706093823.1645
MEM 753.000000 1706093823.2680
MEM 753.046875 1706093823.3727
MEM 753.097656 1706093823.4734
MEM 753.152344 1706093823.5787
MEM 753.242188 1706093823.6804
MEM 753.441406 1706093823.7854
MEM 753.460938 1706093823.8899
MEM 754.031250 1706093823.9901
MEM 754.074219 1706093824.0918
MEM 754.335938 1706093824.1970
MEM 754.386719 1706093824.2977
MEM 754.742188 1706093824.4005
MEM 755.164062 1706093824.5043
MEM 755.210938 1706093824.6048
MEM 755.695312 1706093824.7096
MEM 755.773438 1706093824.8109
MEM 755.859375 1706093824.9155
MEM 755.898438 1706093825.0231
MEM 755.933594 1706093825.1272
MEM 756.054688 1706093825.2304
MEM 756.417969 1706093825.3356
MEM 756.789062 1706093825.4400
MEM 756.945312 1706093825.5408
MEM 757.234375 1706093825.6416
MEM 757.425781 1706093825.7449
MEM 757.730469 1706093825.8453
MEM 757.972656 1706093825.9462
MEM 758.371094 1706093826.0512
MEM 758.464844 1706093826.1515
MEM 758.578125 1706093826.2526
MEM 758.628906 1706093826.3566
MEM 758.796875 1706093826.4606
MEM 758.863281 1706093826.5610
MEM 759.160156 1706093826.6621
MEM 759.210938 1706093826.7654
MEM 759.550781 1706093826.8659
MEM 759.617188 1706093826.9680
MEM 759.675781 1706093827.0690
MEM 759.878906 1706093827.1696
MEM 760.277344 1706093827.2700
MEM 760.351562 1706093827.3725
MEM 760.843750 1706093827.4739
MEM 760.882812 1706093827.5752
MEM 761.468750 1706093827.6772
MEM 761.566406 1706093827.7801
MEM 761.632812 1706093827.8810
MEM 761.851562 1706093827.9814
MEM 761.867188 1706093828.0834
MEM 762.011719 1706093828.1853
MEM 762.214844 1706093828.2896
MEM 762.652344 1706093828.3899
MEM 763.035156 1706093828.4927
MEM 763.097656 1706093828.5935
MEM 763.328125 1706093828.7012
MEM 763.394531 1706093828.8022
MEM 763.921875 1706093828.9066
MEM 764.238281 1706093829.0075
MEM 764.265625 1706093829.1116
MEM 764.347656 1706093829.2130
MEM 764.445312 1706093829.3148
MEM 764.515625 1706093829.4150
MEM 764.539062 1706093829.5155
MEM 764.609375 1706093829.6162
MEM 764.925781 1706093829.7193
MEM 764.960938 1706093829.8234
MEM 765.464844 1706093829.9272
MEM 765.570312 1706093830.0306
MEM 765.785156 1706093830.1317
MEM 766.187500 1706093830.2332
MEM 766.265625 1706093830.3357
MEM 766.710938 1706093830.4365
MEM 766.789062 1706093830.5418
MEM 766.808594 1706093830.6471
MEM 766.976562 1706093830.7489
MEM 767.285156 1706093830.8505
MEM 767.371094 1706093830.9557
MEM 767.769531 1706093831.0592
MEM 767.878906 1706093831.1603
MEM 768.148438 1706093831.2606
MEM 768.605469 1706093831.3609
MEM 768.640625 1706093831.4642
MEM 769.109375 1706093831.5648
MEM 769.195312 1706093831.6665
MEM 769.550781 1706093831.7717
MEM 769.675781 1706093831.8724
MEM 765.035156 1706093832.0390
MEM 760.718750 1706093832.1427
MEM 760.750000 1706093832.2471
MEM 760.816406 1706093832.3595
MEM 760.937500 1706093832.4652
MEM 760.988281 1706093832.5790
MEM 761.125000 1706093832.6840
MEM 761.183594 1706093832.7880
MEM 761.433594 1706093832.8933
MEM 761.433594 1706093832.9972
MEM 761.554688 1706093833.0987
MEM 745.863281 1706093833.2078
MEM 745.906250 1706093833.3087
MEM 746.515625 1706093833.4103
MEM 743.371094 1706093833.5105
MEM 743.703125 1706093833.6108
MEM 742.003906 1706093833.7110
MEM 742.355469 1706093833.8160
MEM 742.386719 1706093833.9176
MEM 742.453125 1706093834.0179
MEM 742.496094 1706093834.1200
MEM 742.558594 1706093834.2234
MEM 742.769531 1706093834.3241
MEM 742.824219 1706093834.4287
MEM 743.183594 1706093834.5324
